LMM GLMM GEE
-0.024192501068625 -0.0180414112012672 0
0.00650867119185857 -0.0132696944262262 0
-0.00724924539142199 -0.0111667033913118 0
-0.0177430266986108 -0.00622513512901068 0
-0.022474010549483 -0.0181774602887043 0
-0.0102241096821609 -0.013009850560274 0
-0.0215229271835204 -0.0152582757073622 0
-0.00317325475260386 -0.0159439692347683 0
-0.0206451789108086 -0.0168914607232968 0
-0.0272996339155007 -0.0188985050571464 0
-0.0156337564686584 -0.019257196967045 0
-0.00933271336025121 -0.0115714162835872 0
-0.00242456875322753 -0.00819760283389316 0
-0.0146661718032725 -0.0163198692733989 0
-0.0198588318035465 -0.00957877081300636 0
-0.00115669340768098 -0.00698724687958619 0
-0.0166440147026564 -0.0193604507264097 0
-0.00794340392270542 -0.0120790936182007 0
-0.0180796195069814 -0.0160720399962438 0
-0.0115557965204796 -0.00726770568040203 0
-0.0133685621167853 -0.0144138963708904 0
-0.042659156632158 -0.018106764099199 0
-0.0180208689471668 -0.0129606964251282 0
-0.00420426021932368 -0.00269516047994262 0
-0.00195068313771697 -0.0074441310429141 0
-0.00592181130415852 -0.0102989893325471 0
-0.0130765214332201 -0.0148204031241865 0
-0.00860755644215675 -0.0171973624070818 0
-0.0210964453763671 -0.0175293022374267 0
-0.0152452182170166 -0.0107903681061628 0
-0.0175546077327435 -0.0257947966151585 0
-0.00923194646669861 -0.00688840529325271 0
-0.0372033967016885 -0.0228191200463406 0
-0.0121398962223126 -0.0107714486118414 0
-0.0159559869002799 -0.019119168144604 0
-0.0316427970332468 -0.0124243744756373 0
-0.0153478573648318 -0.0218081998155863 0
-0.0098864321556958 -0.0172746199026163 0
-0.0245737696164567 -0.0162361087608616 0
-0.00381590652466223 -0.0102412795133293 0
-0.023711314662746 -0.0169137042955262 0
-0.0112196842009343 -0.00961827470096767 0
-0.00107931721882683 -0.0155633720349029 0
-0.019498340523992 -0.0191104464439729 0
-0.00842203057635782 -0.00622870349637831 0
-0.0156619659275687 -0.0167950468078165 0
-0.00117925956909223 -0.0217385436869045 0
-0.0111041596450086 -0.0205642726666603 0
0.008888492830269 -0.00512141042674253 0
-0.0173844201048599 -0.0143986830604802 0
0.0132374143694387 -0.0153486900595203 0
-0.00335013621649436 -0.0133124315752898 0
-0.0171962082765563 -0.00588363839381236 0
-0.0102421249293924 -0.0113801199261831 0
-0.00564318118642947 -0.0151701117900307 0
-0.0295483212877166 -0.0209697864399613 0
-0.0322568754817768 -0.0305718168071317 0
-0.0355384538385108 -0.0166507729788825 0
-0.0392346780123104 -0.0222376886431511 0
-0.0153388649297519 -0.0138878822214368 0
-0.0177167681884483 -0.028253567002323 0
-0.013418312116821 -0.0103516647338265 0
-0.00955538285320786 -0.0133581259023274 0
-0.0185409293886209 -0.0225672979528316 0
-0.0142285359729287 -0.0170850217671368 0
-0.0351968676336719 -0.0119571757798648 0
-0.0218330891616195 -0.0204698059873853 0
-0.0149762790343439 -0.0104588969717579 0
-0.0285298474162034 -0.0134688497581119 0
-0.00415706573625987 -0.0123887068949366 0
-0.0232076477748485 -0.0158612946266341 0
-0.0220709684936949 -0.0239315327553018 0
-0.0248105656618951 -0.0315048691905324 0
0.00499224986902121 -0.0189587585825507 0
-0.00704813054208389 -0.00614695999767168 0
-0.0115377786979708 -0.0204545640023529 0
-0.0123920351755014 -0.00818473412499488 0
-0.013578516499227 -0.00797879559142407 0
-0.0239598462940335 -0.0272841940850878 0
-0.0234075889665648 -0.0226543373711414 0
-0.00699960489301825 -0.0155148704523831 0
-0.00839615008492226 -0.00938108076322454 0
-0.0239985602597683 -0.0135864578001538 0
-0.0147605955165645 -0.00584472969081513 0
-0.0210792970836444 -0.0176524298642746 0
-0.00788288821364736 -0.010564480934847 0
-0.016802619733103 -0.0134248776864292 0
-0.00376000057003948 -0.0245497234593217 0
-0.0153462529036593 -0.00889297982042239 0
-0.0336611946867981 -0.0253644320886002 0
-0.00795223823495175 -0.0231650625671045 0
-0.0247152682133939 -0.0122253109245635 0
-0.0111536853810431 -0.0146244452901121 0
-0.0113477022123087 -0.0200324159863862 0
-0.0150571820492309 -0.0255094178428697 0
-0.0202323618252617 -0.00944703878390081 0
-0.024564375153902 -0.0237618722570666 0
-0.031929818469759 -0.0201679062923261 0
0.00844356810968754 -0.0105820050404543 0
-0.0178162738265588 -0.0174018225393809 0
