LMM GLMM GEE
-0.0227550980523425 -0.0232136083763537 0
-0.0219503685687562 -0.0231772746755279 0
-0.0242724176121574 -0.0277312916293874 0
-0.0127620235526583 -0.0124702667617599 0
-0.0283942953819302 -0.029280571915145 0
-0.0305419478918864 -0.0301049091228724 0
-0.025268679835984 -0.0279829989604372 0
-0.0176650767235025 -0.0171020129560076 0
-0.028077467330441 -0.03323480976572 0
-0.0280824570757421 -0.0281814927074341 0
-0.0243769242263759 -0.025083747343983 0
-0.0219046902552445 -0.0226557214838252 0
-0.0295726506056394 -0.0301419096802986 0
-0.016442362396473 -0.0213598174322243 0
-0.0160719630619782 -0.0145681587197886 0
-0.0347782931793083 -0.0330792473085275 0
-0.0351617609934123 -0.0347693909168552 0
-0.0311640038612704 -0.0271954112540388 0
-0.0339657815231464 -0.0342248408914017 0
-0.0243890581037098 -0.0224498481533549 0
-0.0225253401518067 -0.0247790604083943 0
-0.0246439091407798 -0.0290011505865839 0
-0.033748090302785 -0.0328785973484041 0
-0.0278539158201636 -0.0289686937454051 0
-0.0318191579018388 -0.0332755248601894 0
-0.028049506261141 -0.0283811236383105 0
-0.0206310263337714 -0.0243715509809309 0
-0.0185141662963079 -0.0190311802208012 0
-0.0207767078173838 -0.0263293049063647 0
-0.0233360803083021 -0.021693579637466 0
-0.0199961944541287 -0.0206137985090518 0
-0.0362727428128531 -0.0301906996020046 0
-0.02270109238316 -0.0288840895392623 0
-0.0266137775889127 -0.0278589608896615 0
-0.026119215865132 -0.0272048940421703 0
-0.0295607231193095 -0.0321977559615952 0
-0.0365084721612231 -0.032714324932321 0
-0.0192546362428628 -0.0194136116538694 0
-0.0144598110165454 -0.0192892947413615 0
-0.0242499868672756 -0.0211513713101076 0
-0.0242008236822199 -0.0263511308871903 0
-0.0178614372859335 -0.0210920461692852 0
-0.026659249696594 -0.0263525491183631 0
-0.0237764068256139 -0.0256766574440008 0
-0.0315016555643274 -0.0274501572490727 0
-0.025114221429228 -0.0257527279435463 0
-0.0274615655504894 -0.029180420510961 0
-0.0215461843237499 -0.025463057702342 0
-0.0239896546346997 -0.0235058926426758 0
-0.030204504580011 -0.0243126793870565 0
-0.029039805215164 -0.0290080661497446 0
-0.0263065740481216 -0.0281889789049531 0
-0.0316055948872537 -0.0347232528287424 0
-0.0241233084764118 -0.0266313797786955 0
-0.0230039548003575 -0.0233065217017478 0
-0.0237859571072152 -0.0215605670484451 0
-0.0244087646085985 -0.0280033525302469 0
-0.0240192592315523 -0.0260891098319173 0
-0.0255750118417046 -0.0275331363428132 0
-0.0345702173241343 -0.0368603677922722 0
-0.0337660852277204 -0.0291532219917826 0
-0.0257130396762645 -0.0223015870512692 0
-0.0306921622966293 -0.0306005506196866 0
-0.0224932921461843 -0.0265652455746259 0
-0.0309024527537873 -0.0256715014693103 0
-0.0216495634610555 -0.0224625753244985 0
-0.0270807758683558 -0.0306425329529161 0
-0.0277609998557584 -0.0291121413080097 0
-0.031240429342586 -0.0326055209425372 0
-0.0307383457257873 -0.0284653029411862 0
-0.035045557018301 -0.030804489001137 0
-0.0258569014283637 -0.0227938181121479 0
-0.0265689742806377 -0.0249014918449904 0
-0.0379541412380262 -0.032924855775454 0
-0.0224999698017518 -0.0284433480384656 0
-0.0227784037305028 -0.0248936267349463 0
-0.0264287216931742 -0.0316338747995848 0
-0.0323681008679397 -0.0274592477317876 0
-0.0342564960538203 -0.0318995923434691 0
-0.0349784862989427 -0.0337059110612096 0
-0.0197191691518964 -0.0202680097175745 0
-0.0255523632087011 -0.0256548461141616 0
-0.0230633099368772 -0.0261874653138901 0
-0.0245007598728201 -0.0267521611829854 0
-0.0197844435342212 -0.0235346195386383 0
-0.0207999866544912 -0.0186408136350383 0
-0.0269841576262323 -0.0247801565489359 0
-0.0222310229023252 -0.0232742702978453 0
-0.026469146531329 -0.0267909502003035 0
-0.0210498894448436 -0.0201845332909962 0
-0.0390370824548618 -0.0376768261212426 0
-0.0154186301961156 -0.0201908361020033 0
-0.0244264154787055 -0.022528064912869 0
-0.0228003741224467 -0.0262578532371117 0
-0.0246946864488346 -0.0252232076554302 0
-0.0246168673369755 -0.0254375454691412 0
-0.0109803906483492 -0.0136666462703271 0
-0.016499631296422 -0.0170375669536398 0
-0.0267747828762028 -0.0221413902969305 0
-0.025934986593627 -0.0243972422834514 0
