LMM GLMM GEE
-0.0290056925370159 -0.0254429950412744 0
0.00319555070073716 -0.0187926204831719 0
-0.00998101778530754 -0.013975960008047 0
-0.0228825536158628 -0.0134886599762838 0
-0.0280404889511488 -0.0205372848177286 0
-0.0262665512936036 -0.0269403331505937 0
-0.0224147823282616 -0.0185909915535819 0
-0.0234958755310774 -0.0204465669233046 0
-0.0170422214611232 -0.0202141656972438 0
-0.00450610260956101 -0.0186483613194261 0
-0.0236155864575762 -0.0322156372706562 0
-0.0224709672491722 -0.0201586158908526 0
-0.00771051277483274 -0.0142793660614649 0
-0.0149419511167968 -0.0193265036680467 0
-0.0214537101922144 -0.0218730763243209 0
-0.0181374109554156 -0.0292854927276904 0
-0.0261522933106771 -0.0223306448366946 0
-0.0312529624755499 -0.0201048732138454 0
-0.0134483959707454 -0.018200264477203 0
-0.029709567716416 -0.0163107519703944 0
-0.0210749238828098 -0.0235436521354269 0
-0.02630454529427 -0.0237007738058158 0
-0.0192193966191274 -0.0131326934437327 0
-0.0325025674460138 -0.032548539157648 0
-0.0105584350541477 -0.0190536677847423 0
-0.0179494988944527 -0.0215172344927765 0
-0.0253580189585264 -0.00591040930084532 0
-0.0199097518669455 -0.0243195160527322 0
-0.0293905570011436 -0.0280568859792036 0
-0.00194196227783969 -0.0178654967130344 0
-0.0218353236837992 -0.0265432165553002 0
-0.0197225458756453 -0.0198806683399993 0
-0.0121289681835565 -0.0194908012551016 0
-0.0204964776362578 -0.0126639730687225 0
-0.0322001381612442 -0.0266847817834629 0
-0.0163819407397113 -0.0258998562925997 0
-0.00456729142198225 -0.0189793360909036 0
-0.0233567737416382 -0.0192543016408887 0
-0.0251175702271718 -0.023456666155522 0
-0.00834895827494546 -0.00360338046043299 0
-0.00104735395494585 -0.0105545476238386 0
-0.00643291296657797 -0.0166589337678256 0
-0.0238193613499631 -0.025435656469933 0
-0.0170919474715755 -0.0126888868544169 0
-0.0196514865782653 -0.0185348531486571 0
-0.0163820974988556 -0.0166669537650495 0
-0.0389612925410011 -0.0315399340134822 0
-0.0204243249376142 -0.0148007020585915 0
-0.018318802820092 -0.0111568101002277 0
-0.0140754785395921 -0.0215137963430355 0
-0.0206259186147749 -0.0287084951574333 0
-0.0208826321694758 -0.0154129956887482 0
-0.024345741553552 -0.0178846502447522 0
-0.0179214732590937 -0.0202471518863236 0
-0.00835728403716779 -0.0193529330793149 0
-0.0380338598421606 -0.0243487888841178 0
-0.0151577731543648 -0.0226062080597428 0
-0.013002372453773 -0.0218169188592512 0
-0.0175628664320842 -0.0237916105418469 0
-0.0214219602304295 -0.0168635591348039 0
-0.0074278394944756 -0.0187183280759582 0
-0.0292865200936797 -0.0216266328566054 0
-0.0147939287458857 -0.0147037593860714 0
-0.0264055818095639 -0.0277686474040012 0
-0.0261961555045232 -0.03101821429943 0
-0.0214068708995179 -0.024166834160982 0
-0.00904382873364951 -0.0235095001643739 0
-0.0248199892905348 -0.0178756721533643 0
-0.0212813613743747 -0.0258121164083822 0
-0.0400409462280419 -0.0225460020757847 0
-0.0243100014502579 -0.0221134015439363 0
-0.0243975302926235 -0.0176855308483869 0
-0.0202971436809621 -0.0294537252271024 0
-0.0209404212099477 -0.0141815570365709 0
-0.0361895659197064 -0.0293862726036015 0
-0.0347341348696612 -0.030050342551118 0
-0.027514295971362 -0.0219282172336329 0
-0.0267975862024038 -0.0100541020723379 0
-0.0129833236993516 -0.0171372385288334 0
-0.0580275882348007 -0.0220533308238397 0
-0.0397356801900293 -0.0272058712143702 0
-0.0117771230111505 -0.0146881915073638 0
-0.0295180497237739 -0.0210638827702032 0
-0.00641952003587615 -0.0245998699300203 0
-0.0137814571938619 -0.0127957624558522 0
-0.028107799742906 -0.0252271186696971 0
-0.0148996233217762 -0.0164596480452221 0
-0.0302905784871314 -0.0221132442371611 0
-0.0339792456350748 -0.0277498988103925 0
-0.0113549373301368 -0.0108338995090936 0
-0.0302771921306888 -0.0355684496356628 0
-0.00245876023168736 -0.0202360425613796 0
-0.021207271990916 -0.0218376133023142 0
-0.014056906401742 -0.0112926816600825 0
-0.022552660802316 -0.0240931811081437 0
-0.014096186479125 -0.0202246396293807 0
-0.0160984717362289 -0.0170591987074736 0
-0.0267398013739291 -0.0196371504446221 0
-0.0246203383381593 -0.0208256914246494 0
-0.0399862284073404 -0.0290574488079536 0
-0.00883341513662319 -0.0148257408630812 0
-0.0228143024813779 -0.0195035384248067 0
-0.0135407406957545 -0.0173005665500685 0
-0.0210248830165173 -0.0144780903634029 0
-0.0206368123479502 -0.0202175682894671 0
-0.0147134073590198 -0.0226086512224609 0
-0.0381180080802524 -0.0244892189228875 0
-0.0189912820059794 -0.0105767187237279 0
-0.0380462893033953 -0.0293605098054455 0
-0.01305503491477 -0.0209236914304514 0
-0.0342492407556964 -0.0355055034253547 0
-0.0293082368653748 -0.030080161541881 0
-0.0149785032553496 -0.0205807756230755 0
-0.0213032248950863 -0.0258727384531277 0
-0.0231250817021115 -0.0213090484779105 0
-0.0228592436384035 -0.0184956553500969 0
-0.0119347309395531 -0.0170728684466935 0
-0.0201839898661807 -0.0178196480707667 0
-0.00432981948376245 -0.0144784729248717 0
-0.0185018453966103 -0.0235645780302937 0
-0.00456544285470614 -0.00862779136348842 0
-0.0323573890560494 -0.020003301975264 0
-0.00529350536312192 -0.0222262702522713 0
-0.0195485747560809 -0.0203135088164805 0
-0.0264401746560396 -0.0262914859212735 0
-0.0157306115749425 -0.0237076299878552 0
-0.0107079687998867 -0.0214299718971764 0
-0.019192376067846 -0.0242237645427648 0
-0.0287950392039804 -0.0173314352761069 0
-0.0079760775681749 -0.020626814811725 0
-0.000822763087453359 -0.0069906750992704 0
-0.0221283913106469 -0.0211477318621252 0
-0.041998958334411 -0.0217433146715853 0
-0.0326381183263019 -0.0146089267299562 0
-0.0155199520486382 -0.0205115159434234 0
-0.00925349375945392 -0.0137746948577239 0
-0.0170025217707491 -0.013275422881202 0
0.00557781755297271 -0.011167927004016 0
-0.0249045470802975 -0.0292178957648833 0
-0.0185209559089168 -0.0240644052594303 0
-0.0293742985014014 -0.020240018043445 0
-0.0202905724936434 -0.0272754791530573 0
